Time,Req Speed,Motor Speed,Volt Left,Speed Error,Voltage Request,Current,Current Req,Current Error,Right PWM,I part,Speed Prop Part 
1.112,8086,7005,2.872,113,1.601,0.152,0.16,0.009000000000000001,4836,0.161,0.0
1.113,8086,7005,2.872,113,1.609,0.152,0.16,0.01,4858,0.161,0.0
1.114,8086,6983,2.88,115,1.611,0.16,0.16,0.003,4864,0.162,0.0
1.115,8086,6961,2.872,117,1.614,0.16,0.16,0.003,4873,0.163,0.0
1.117,8086,6961,2.872,117,1.621,0.16,0.16,0.005,4893,0.164,0.0
1.118,8086,7049,2.888,108,1.6300000000000001,0.152,0.16,0.013000000000000001,4923,0.165,0.0
1.119,8086,6961,2.88,117,1.635,0.16,0.16,0.006,4937,0.165,0.0
1.121,8086,6983,2.88,115,1.6460000000000001,0.16,0.16,0.007,4969,0.167,0.0
1.122,8086,7049,2.904,108,1.6520000000000001,0.16,0.16,0.008,4987,0.167,0.0
1.123,8086,7005,2.888,113,1.6580000000000001,0.16,0.16,0.009000000000000001,5007,0.168,0.0
1.125,8086,6961,2.888,117,1.667,0.168,0.17,0.002,5033,0.169,0.0
1.1260000000000001,8086,6961,2.904,117,1.6640000000000001,0.176,0.17,-0.005,5024,0.17,0.0
1.127,8086,6961,2.888,117,1.667,0.168,0.17,0.004,5032,0.171,0.0
1.1280000000000001,8086,6961,2.888,117,1.67,0.168,0.17,0.004,5042,0.17200000000000001,0.0
1.1300000000000001,8086,6983,2.896,115,1.678,0.168,0.17,0.006,5067,0.17300000000000001,0.0
1.131,8086,6918,2.888,122,1.677,0.176,0.17,-0.002,5065,0.17400000000000002,0.0
1.1320000000000001,8086,6918,2.888,122,1.677,0.176,0.17,-0.001,5064,0.17400000000000002,0.0
1.1340000000000001,8086,6983,2.896,115,1.689,0.168,0.17,0.009000000000000001,5101,0.176,0.0
1.135,8086,6983,2.912,115,1.69,0.176,0.17,0.001,5104,0.177,0.0
1.1360000000000001,8086,6961,2.904,117,1.692,0.176,0.17,0.002,5109,0.177,0.0
1.1380000000000001,8086,7005,2.904,113,1.703,0.168,0.17,0.011,5141,0.179,0.0
1.139,8086,7027,2.912,110,1.711,0.168,0.18,0.012,5167,0.179,0.0
1.1400000000000001,8086,6961,2.904,117,1.715,0.176,0.18,0.005,5178,0.18,0.0
1.141,8086,6983,2.912,115,1.719,0.176,0.18,0.005,5191,0.181,0.0
1.143,8086,7005,2.92,113,1.729,0.176,0.18,0.007,5220,0.182,0.0
1.1440000000000001,8086,6983,2.912,115,1.734,0.176,0.18,0.007,5236,0.183,0.0
1.145,8086,6983,2.912,115,1.74,0.176,0.18,0.008,5255,0.183,0.0
1.147,8086,6983,2.928,115,1.748,0.184,0.18,0.001,5278,0.185,0.0
1.1480000000000001,8086,7027,2.928,110,1.756,0.176,0.18,0.01,5301,0.185,0.0
1.149,8086,7005,2.92,113,1.764,0.176,0.18,0.011,5325,0.186,0.0
1.151,8086,7005,2.936,113,1.77,0.184,0.18,0.004,5343,0.187,0.0
1.1520000000000001,8086,6961,2.936,117,1.768,0.192,0.18,-0.003,5338,0.188,0.0
1.153,8086,6983,2.928,115,1.772,0.184,0.19,0.006,5350,0.189,0.0
1.154,8086,7005,2.936,113,1.7770000000000001,0.184,0.19,0.006,5365,0.19,0.0
1.156,8086,7027,2.944,110,1.788,0.184,0.19,0.008,5397,0.191,0.0
1.157,8086,6983,2.944,115,1.788,0.192,0.19,0.0,5399,0.192,0.0
1.158,8086,7049,2.944,108,1.795,0.184,0.19,0.009000000000000001,5419,0.192,0.0
1.16,8086,7070,2.96,106,1.809,0.184,0.19,0.01,5463,0.194,0.0
1.161,8086,7005,2.952,113,1.812,0.192,0.19,0.003,5470,0.194,0.0
1.162,8086,7027,2.96,110,1.814,0.192,0.19,0.004,5478,0.195,0.0
1.164,8086,7092,2.968,104,1.827,0.184,0.19,0.013000000000000001,5516,0.196,0.0
1.165,8086,7049,2.968,108,1.831,0.192,0.19,0.005,5529,0.197,0.0
1.166,8086,7049,2.968,108,1.836,0.192,0.19,0.006,5543,0.197,0.0
1.167,8086,7049,2.976,108,1.841,0.192,0.19,0.007,5558,0.198,0.0
1.169,8086,7049,2.968,108,1.852,0.192,0.2,0.008,5593,0.199,0.0
1.17,8086,7049,2.968,108,1.859,0.192,0.2,0.009000000000000001,5612,0.2,0.0
1.171,8086,7049,2.984,108,1.866,0.192,0.2,0.009000000000000001,5633,0.201,0.0
1.173,8086,7114,2.992,101,1.881,0.192,0.2,0.011,5678,0.202,0.0
1.174,8086,7114,2.992,101,1.889,0.192,0.2,0.011,5703,0.203,0.0
1.175,8086,7136,3.0,99,1.897,0.192,0.2,0.012,5729,0.203,0.0
1.177,8086,7180,3.016,94,1.9160000000000001,0.192,0.2,0.013000000000000001,5784,0.20400000000000001,0.0
1.178,8086,7114,3.008,101,1.92,0.2,0.2,0.006,5797,0.20500000000000002,0.0
1.179,8086,7114,3.008,101,1.925,0.2,0.2,0.006,5811,0.20600000000000002,0.0
1.18,8086,7180,3.024,94,1.935,0.192,0.2,0.015,5843,0.20600000000000002,0.0
1.182,8086,7180,3.032,94,1.952,0.2,0.2,0.008,5894,0.20700000000000002,0.0
1.183,8086,7158,3.024,97,1.958,0.2,0.2,0.008,5913,0.20800000000000002,0.0
1.184,8086,7180,3.04,94,1.965,0.2,0.2,0.009000000000000001,5933,0.20800000000000002,0.0
1.186,8086,7245,3.056,88,1.979,0.2,0.21,0.01,5976,0.209,0.0
1.187,8086,7223,3.048,90,1.987,0.2,0.21,0.011,5999,0.21,0.0
1.188,8086,7245,3.056,88,1.995,0.2,0.21,0.011,6024,0.211,0.0
1.19,8086,7289,3.072,83,2.007,0.2,0.21,0.012,6059,0.212,0.0
1.191,8086,7289,3.072,83,2.016,0.2,0.21,0.013000000000000001,6087,0.212,0.0
1.192,8086,7289,3.072,83,2.0260000000000002,0.2,0.21,0.013000000000000001,6116,0.213,0.0
1.193,8086,7245,3.08,88,2.0300000000000002,0.20800000000000002,0.21,0.006,6129,0.213,0.0
1.195,8086,7267,3.096,85,2.028,0.216,0.21,-0.001,6125,0.214,0.0
1.196,8086,7354,3.096,76,2.039,0.2,0.21,0.015,6158,0.215,0.0
1.197,8086,7354,3.096,76,2.051,0.2,0.21,0.016,6192,0.215,0.0
1.199,8086,7332,3.104,78,2.063,0.20800000000000002,0.21,0.009000000000000001,6229,0.216,0.0
1.2,8086,7332,3.12,78,2.064,0.216,0.21,0.001,6232,0.217,0.0
1.201,8086,7354,3.112,76,2.071,0.20800000000000002,0.21,0.01,6253,0.217,0.0
1.203,8086,7376,3.12,74,2.086,0.20800000000000002,0.21,0.01,6298,0.218,0.0
1.204,8086,7376,3.136,74,2.088,0.216,0.21,0.003,6306,0.218,0.0
1.205,8086,7354,3.128,76,2.091,0.216,0.21,0.003,6313,0.219,0.0
1.206,8086,7354,3.128,76,2.094,0.216,0.22,0.004,6322,0.219,0.0
1.208,8086,7420,3.136,69,2.112,0.20800000000000002,0.22,0.013000000000000001,6377,0.22,0.0
1.209,8086,7420,3.152,69,2.116,0.216,0.22,0.005,6388,0.221,0.0
1.21,8086,7420,3.144,69,2.12,0.216,0.22,0.005,6401,0.221,0.0
1.212,8086,7420,3.152,69,2.124,0.216,0.22,0.006,6412,0.222,0.0
1.213,8086,7441,3.16,67,2.129,0.216,0.22,0.007,6427,0.222,0.0
1.214,8086,7507,3.184,60,2.134,0.216,0.22,0.007,6443,0.223,0.0
1.216,8086,7485,3.176,62,2.145,0.216,0.22,0.008,6477,0.223,0.0
1.217,8086,7441,3.176,67,2.146,0.224,0.22,0.0,6479,0.224,0.0
1.218,8086,7507,3.184,60,2.152,0.216,0.22,0.009000000000000001,6498,0.224,0.0
1.219,8086,7572,3.192,53,2.164,0.20800000000000002,0.22,0.017,6535,0.225,0.0
1.221,8086,7485,3.192,62,2.173,0.224,0.22,0.002,6560,0.225,0.0
1.222,8086,7485,3.192,62,2.174,0.224,0.22,0.002,6565,0.226,0.0
1.223,8086,7485,3.216,62,2.176,0.224,0.22,0.002,6571,0.226,0.0
1.225,8086,7572,3.208,53,2.192,0.216,0.22,0.011,6619,0.227,0.0
1.226,8086,7594,3.216,51,2.2,0.216,0.22,0.011,6644,0.227,0.0
1.227,8086,7616,3.224,49,2.209,0.216,0.22,0.012,6669,0.227,0.0
1.229,8086,7616,3.24,49,2.215,0.224,0.22,0.004,6688,0.228,0.0
1.23,8086,7638,3.248,46,2.219,0.224,0.22,0.004,6699,0.228,0.0
1.231,8086,7638,3.248,46,2.222,0.224,0.22,0.005,6710,0.228,0.0
1.232,8086,7703,3.24,40,2.232,0.216,0.22,0.013000000000000001,6738,0.229,0.0
1.234,8086,7660,3.2560000000000002,44,2.246,0.224,0.23,0.006,6780,0.229,0.0
1.235,8086,7682,3.2640000000000002,42,2.25,0.224,0.23,0.006,6794,0.23,0.0
1.236,8086,7682,3.2640000000000002,42,2.255,0.224,0.23,0.006,6807,0.23,0.0
1.238,8086,7725,3.2640000000000002,37,2.275,0.216,0.23,0.014,6870,0.23,0.0
1.239,8086,7703,3.2720000000000002,40,2.2800000000000002,0.224,0.23,0.007,6885,0.23,0.0
1.24,8086,7769,3.2960000000000003,33,2.286,0.224,0.23,0.007,6901,0.231,0.0
1.242,8086,7725,3.2960000000000003,37,2.291,0.232,0.23,-0.001,6917,0.231,0.0
1.243,8086,7769,3.2960000000000003,33,2.297,0.224,0.23,0.008,6934,0.231,0.0
1.244,8086,7812,3.2960000000000003,28,2.308,0.216,0.23,0.016,6968,0.232,0.0
1.245,8086,7769,3.3200000000000003,33,2.314,0.224,0.23,0.008,6986,0.232,0.0
1.247,8086,7769,3.3120000000000003,33,2.32,0.232,0.23,0.0,7006,0.232,0.0
1.248,8086,7769,3.3120000000000003,33,2.321,0.232,0.23,0.0,7008,0.232,0.0
1.249,8086,7834,3.3200000000000003,26,2.327,0.224,0.23,0.009000000000000001,7027,0.232,0.0
1.2510000000000001,8086,7878,3.3200000000000003,21,2.352,0.216,0.23,0.017,7100,0.233,0.0
1.252,8086,7922,3.352,17,2.358,0.224,0.23,0.009000000000000001,7120,0.233,0.0
1.2530000000000001,8086,7878,3.336,21,2.365,0.224,0.23,0.009000000000000001,7140,0.233,0.0
1.2550000000000001,8086,7856,3.344,24,2.368,0.232,0.23,0.001,7148,0.233,0.0
1.256,8086,7856,3.344,24,2.369,0.232,0.23,0.002,7152,0.233,0.0
1.2570000000000001,8086,7922,3.352,17,2.376,0.224,0.23,0.01,7174,0.234,0.0
1.258,8086,7987,3.368,10,2.383,0.224,0.23,0.01,7195,0.234,0.0
1.26,8086,7922,3.368,17,2.392,0.232,0.23,0.002,7222,0.234,0.0
1.2610000000000001,8086,7922,3.368,17,2.394,0.232,0.23,0.002,7228,0.234,0.0
1.262,8086,7922,3.368,17,2.396,0.232,0.23,0.002,7233,0.234,0.0
1.264,8086,8009,3.384,8,2.4050000000000002,0.224,0.23,0.01,7261,0.234,0.0
1.2650000000000001,8086,8009,3.384,8,2.4130000000000003,0.224,0.23,0.01,7284,0.234,0.0
1.266,8086,8053,3.4,3,2.42,0.224,0.23,0.01,7307,0.234,0.0
1.268,8086,8053,3.4,3,2.435,0.224,0.23,0.01,7353,0.234,0.0
1.2690000000000001,8086,8009,3.4,8,2.437,0.232,0.23,0.002,7359,0.234,0.0
1.27,8086,8031,3.408,5,2.439,0.232,0.23,0.002,7365,0.234,0.0
1.2710000000000001,8086,8118,3.424,-4,2.447,0.224,0.23,0.01,7388,0.234,-0.001
1.2730000000000001,8086,8118,3.424,-4,2.462,0.224,0.23,0.01,7434,0.234,-0.001
1.274,8086,8140,3.432,-6,2.47,0.224,0.23,0.01,7457,0.234,-0.001
1.2750000000000001,8086,8118,3.432,-4,2.477,0.224,0.23,0.01,7480,0.234,-0.001
1.2770000000000001,8086,8118,3.44,-4,2.487,0.232,0.23,0.002,7509,0.234,-0.001
1.278,8086,8096,3.448,-2,2.483,0.24,0.23,-0.006,7498,0.234,-0.001
1.2790000000000001,8086,8162,3.456,-8,2.485,0.232,0.23,0.002,7504,0.234,-0.001
1.281,8086,8205,3.456,-13,2.495,0.224,0.23,0.01,7532,0.234,-0.001
1.282,8086,8205,3.456,-13,2.5020000000000002,0.224,0.23,0.01,7554,0.234,-0.001
1.283,8086,8205,3.456,-13,2.509,0.224,0.23,0.01,7576,0.234,-0.001
1.284,8086,8227,3.48,-15,2.516,0.224,0.23,0.01,7598,0.234,-0.001
1.286,8086,8184,3.48,-11,2.52,0.24,0.23,-0.006,7607,0.234,-0.001
1.287,8086,8184,3.48,-11,2.515,0.24,0.23,-0.006,7595,0.234,-0.001
1.288,8086,8271,3.48,-20,2.5220000000000002,0.224,0.23,0.01,7616,0.234,-0.001
1.29,8086,8271,3.48,-20,2.536,0.224,0.23,0.009000000000000001,7658,0.233,-0.001
1.291,8086,8293,3.488,-22,2.543,0.224,0.23,0.009000000000000001,7678,0.233,-0.001
1.292,8086,8336,3.504,-27,2.5500000000000003,0.224,0.23,0.009000000000000001,7698,0.233,-0.001
1.294,8086,8336,3.52,-27,2.551,0.232,0.23,0.001,7703,0.233,-0.001
1.295,8086,8271,3.512,-20,2.547,0.24,0.23,-0.007,7689,0.233,-0.001
1.296,8086,8314,3.512,-24,2.547,0.232,0.23,0.0,7691,0.233,-0.001
1.297,8086,8314,3.512,-24,2.548,0.232,0.23,0.0,7693,0.232,-0.001
1.299,8086,8380,3.52,-31,2.56,0.224,0.23,0.008,7729,0.232,-0.001
1.3,8086,8424,3.536,-36,2.566,0.224,0.23,0.008,7746,0.232,-0.001
1.301,8086,8445,3.544,-38,2.571,0.224,0.23,0.008,7763,0.232,-0.001
1.303,8086,8380,3.536,-31,2.576,0.232,0.23,-0.001,7779,0.231,-0.001
1.304,8086,8380,3.536,-31,2.576,0.232,0.23,-0.001,7777,0.231,-0.001
1.305,8086,8358,3.528,-29,2.575,0.232,0.23,-0.001,7776,0.231,-0.001
1.307,8086,8402,3.544,-34,2.574,0.232,0.23,-0.002,7771,0.231,-0.001
1.308,8086,8445,3.544,-38,2.579,0.224,0.23,0.006,7785,0.23,-0.001
1.309,8086,8489,3.56,-43,2.583,0.224,0.23,0.006,7799,0.23,-0.001
1.311,8086,8511,3.568,-45,2.592,0.224,0.22,0.005,7824,0.23,-0.001
1.312,8086,8511,3.568,-45,2.595,0.224,0.22,0.005,7836,0.229,-0.001
1.313,8086,8489,3.56,-43,2.599,0.224,0.22,0.005,7848,0.229,-0.001
1.314,8086,8467,3.568,-40,2.603,0.224,0.22,0.005,7859,0.229,-0.001
1.316,8086,8467,3.568,-40,2.598,0.232,0.22,-0.004,7845,0.228,-0.001
1.317,8086,8489,3.576,-43,2.596,0.232,0.22,-0.004,7837,0.228,-0.001
1.318,8086,8555,3.584,-50,2.599,0.224,0.22,0.004,7846,0.228,-0.001
1.32,8086,8555,3.584,-50,2.604,0.224,0.22,0.003,7862,0.227,-0.001
1.321,8086,8598,3.584,-54,2.612,0.216,0.22,0.011,7885,0.227,-0.001
1.322,8086,8598,3.584,-54,2.619,0.216,0.22,0.01,7908,0.227,-0.001
1.324,8086,8555,3.584,-50,2.623,0.224,0.22,0.002,7919,0.226,-0.001
1.325,8086,8555,3.584,-50,2.624,0.224,0.22,0.002,7923,0.226,-0.001
1.326,8086,8555,3.584,-50,2.625,0.224,0.22,0.001,7927,0.226,-0.001
1.327,8086,8620,3.608,-56,2.626,0.224,0.22,0.001,7929,0.225,-0.001
1.329,8086,8576,3.608,-52,2.622,0.232,0.22,-0.008,7916,0.225,-0.001
1.33,8086,8620,3.608,-56,2.622,0.224,0.22,0.0,7917,0.224,-0.001
1.331,8086,8598,3.608,-54,2.622,0.224,0.22,0.0,7917,0.224,-0.001
1.333,8086,8664,3.608,-61,2.633,0.216,0.22,0.007,7949,0.223,-0.001
1.334,8086,8642,3.6,-59,2.638,0.216,0.22,0.007,7964,0.223,-0.001
1.335,8086,8664,3.608,-61,2.642,0.216,0.22,0.006,7978,0.223,-0.001
1.337,8086,8685,3.632,-63,2.64,0.224,0.22,-0.003,7970,0.222,-0.001
1.338,8086,8707,3.64,-66,2.638,0.224,0.22,-0.003,7965,0.221,-0.001
1.339,8086,8707,3.64,-66,2.636,0.224,0.22,-0.003,7959,0.221,-0.001
1.34,8086,8685,3.632,-63,2.634,0.224,0.22,-0.004,7953,0.221,-0.001
1.342,8086,8664,3.624,-61,2.629,0.224,0.22,-0.004,7937,0.22,-0.001
1.343,8086,8685,3.632,-63,2.626,0.224,0.21,-0.005,7928,0.22,-0.001
1.344,8086,8664,3.624,-61,2.628,0.216,0.21,0.003,7935,0.219,-0.001
1.346,8086,8707,3.624,-66,2.632,0.216,0.21,0.002,7946,0.218,-0.001
1.347,8086,8795,3.64,-75,2.6390000000000002,0.20800000000000002,0.21,0.01,7968,0.218,-0.001
1.348,8086,8795,3.64,-75,2.646,0.20800000000000002,0.21,0.009000000000000001,7988,0.218,-0.001
1.35,8086,8773,3.648,-72,2.6470000000000002,0.216,0.21,0.0,7993,0.217,-0.001
1.351,8086,8795,3.656,-75,2.6470000000000002,0.216,0.21,0.0,7993,0.216,-0.001
1.352,8086,8707,3.64,-66,2.642,0.224,0.21,-0.009000000000000001,7976,0.216,-0.001
1.353,8086,8707,3.64,-66,2.636,0.224,0.21,-0.009000000000000001,7959,0.215,-0.001
1.355,8086,8707,3.64,-66,2.623,0.224,0.21,-0.01,7921,0.215,-0.001
1.356,8086,8685,3.632,-63,2.617,0.224,0.21,-0.01,7901,0.214,-0.001
1.357,8086,8707,3.64,-66,2.61,0.224,0.21,-0.01,7880,0.214,-0.001
1.359,8086,8751,3.64,-70,2.601,0.216,0.21,-0.003,7852,0.213,-0.001
1.36,8086,8882,3.656,-84,2.61,0.2,0.21,0.012,7879,0.213,-0.001
1.361,8086,8904,3.664,-86,2.618,0.2,0.21,0.012,7905,0.212,-0.001
1.363,8086,8882,3.656,-84,2.629,0.2,0.21,0.011,7937,0.211,-0.001
1.364,8086,8838,3.656,-79,2.6310000000000002,0.20800000000000002,0.21,0.002,7943,0.211,-0.001
1.365,8086,8816,3.648,-77,2.632,0.20800000000000002,0.21,0.002,7948,0.21,-0.001
1.366,8086,8773,3.648,-72,2.628,0.216,0.2,-0.007,7935,0.21,-0.001
1.368,8086,8751,3.64,-70,2.624,0.216,0.2,-0.007,7923,0.209,-0.001
1.369,8086,8751,3.64,-70,2.619,0.216,0.2,-0.008,7908,0.209,-0.001
1.37,8086,8773,3.656,-72,2.614,0.216,0.2,-0.008,7891,0.20800000000000002,-0.001
1.372,8086,8816,3.664,-77,2.602,0.216,0.2,-0.009000000000000001,7856,0.20700000000000002,-0.001
1.373,8086,8838,3.672,-79,2.595,0.216,0.2,-0.01,7836,0.20700000000000002,-0.001
1.374,8086,8860,3.68,-82,2.589,0.216,0.2,-0.01,7816,0.20600000000000002,-0.001
1.3760000000000001,8086,8860,3.664,-82,2.58,0.20800000000000002,0.2,-0.003,7789,0.20500000000000002,-0.001
1.377,8086,8882,3.656,-84,2.583,0.2,0.2,0.004,7799,0.20500000000000002,-0.001
1.3780000000000001,8086,8860,3.648,-82,2.586,0.2,0.2,0.004,7809,0.20400000000000001,-0.001
1.379,8086,8904,3.648,-86,2.595,0.192,0.2,0.011,7834,0.20400000000000001,-0.001
1.381,8086,8838,3.64,-79,2.605,0.2,0.2,0.002,7864,0.203,-0.001
1.3820000000000001,8086,8838,3.64,-79,2.606,0.2,0.2,0.002,7870,0.202,-0.001
1.383,8086,8860,3.656,-82,2.608,0.2,0.2,0.001,7874,0.202,-0.001
1.385,8086,8882,3.672,-84,2.598,0.20800000000000002,0.2,-0.007,7845,0.201,-0.001
1.3860000000000001,8086,8860,3.68,-82,2.588,0.216,0.2,-0.016,7813,0.201,-0.001
1.387,8086,8860,3.68,-82,2.576,0.216,0.2,-0.016,7779,0.2,-0.001
1.389,8086,8838,3.672,-79,2.553,0.216,0.19,-0.017,7709,0.199,-0.001
1.3900000000000001,8086,8838,3.672,-79,2.541,0.216,0.19,-0.018000000000000002,7672,0.199,-0.001
1.391,8086,8816,3.648,-77,2.5340000000000003,0.20800000000000002,0.19,-0.01,7651,0.198,-0.001
1.3920000000000001,8086,8795,3.64,-75,2.527,0.20800000000000002,0.19,-0.011,7629,0.198,-0.001
1.3940000000000001,8086,8838,3.64,-79,2.523,0.2,0.19,-0.004,7617,0.197,-0.001
1.395,8086,8860,3.632,-82,2.5260000000000002,0.192,0.19,0.004,7626,0.196,-0.001
1.3960000000000001,8086,8860,3.64,-82,2.528,0.192,0.19,0.003,7634,0.196,-0.001
1.3980000000000001,8086,8882,3.64,-84,2.533,0.192,0.19,0.002,7647,0.195,-0.001
1.399,8086,8904,3.648,-86,2.5340000000000003,0.192,0.19,0.002,7652,0.194,-0.001
1.4000000000000001,8086,8947,3.664,-91,2.536,0.192,0.19,0.001,7656,0.194,-0.001
1.4020000000000001,8086,8947,3.664,-91,2.532,0.192,0.19,0.0,7643,0.193,-0.001
1.403,8086,8904,3.664,-86,2.5260000000000002,0.2,0.19,-0.008,7627,0.192,-0.001
1.4040000000000001,8086,8882,3.656,-84,2.52,0.2,0.19,-0.009000000000000001,7609,0.192,-0.001
1.405,8086,8860,3.64,-82,2.5140000000000002,0.2,0.19,-0.009000000000000001,7591,0.191,-0.001
1.407,8086,8838,3.64,-79,2.501,0.2,0.19,-0.01,7551,0.19,-0.001
1.408,8086,8838,3.64,-79,2.494,0.2,0.18,-0.011,7530,0.19,-0.001
1.409,8086,8795,3.616,-75,2.486,0.2,0.18,-0.011,7507,0.189,-0.001
1.411,8086,8795,3.624,-75,2.471,0.2,0.18,-0.012,7460,0.188,-0.001
1.412,8086,8816,3.632,-77,2.462,0.2,0.18,-0.012,7434,0.188,-0.001
1.413,8086,8860,3.632,-82,2.459,0.192,0.18,-0.005,7425,0.188,-0.001
1.415,8086,8882,3.64,-84,2.452,0.192,0.18,-0.006,7403,0.187,-0.001
1.416,8086,8882,3.64,-84,2.448,0.192,0.18,-0.006,7391,0.186,-0.001
1.417,8086,8926,3.64,-88,2.449,0.184,0.18,0.001,7394,0.186,-0.001
1.418,8086,8926,3.632,-88,2.45,0.184,0.18,0.001,7396,0.185,-0.001
1.42,8086,8838,3.624,-79,2.439,0.192,0.18,-0.008,7364,0.184,-0.001
1.421,8086,8816,3.616,-77,2.433,0.192,0.18,-0.009000000000000001,7346,0.184,-0.001
1.422,8086,8795,3.608,-75,2.427,0.192,0.18,-0.009000000000000001,7328,0.183,-0.001
1.424,8086,8795,3.608,-75,2.414,0.192,0.18,-0.01,7288,0.182,-0.001
1.425,8086,8773,3.6,-72,2.407,0.192,0.18,-0.011,7266,0.182,-0.001
1.426,8086,8751,3.592,-70,2.399,0.192,0.18,-0.011,7244,0.181,-0.001
1.428,8086,8773,3.6,-72,2.384,0.192,0.18,-0.012,7197,0.181,-0.001
1.429,8086,8795,3.608,-75,2.375,0.192,0.18,-0.012,7172,0.18,-0.001
1.43,8086,8795,3.608,-75,2.367,0.192,0.17,-0.013000000000000001,7146,0.18,-0.001
1.431,8086,8795,3.608,-75,2.358,0.192,0.17,-0.013000000000000001,7119,0.179,-0.001
1.433,8086,8816,3.6,-77,2.345,0.184,0.17,-0.006,7079,0.178,-0.001
1.434,8086,8773,3.584,-72,2.341,0.184,0.17,-0.007,7067,0.178,-0.001
1.435,8086,8773,3.576,-72,2.336,0.184,0.17,-0.007,7053,0.177,-0.001
1.437,8086,8816,3.584,-77,2.337,0.176,0.17,0.0,7057,0.177,-0.001
1.438,8086,8773,3.568,-72,2.337,0.176,0.17,0.0,7057,0.176,-0.001
1.439,8086,8751,3.56,-70,2.337,0.176,0.17,-0.001,7057,0.176,-0.001
1.441,8086,8729,3.568,-68,2.33,0.184,0.17,-0.01,7036,0.17500000000000002,-0.001
1.442,8086,8751,3.576,-70,2.324,0.184,0.17,-0.01,7016,0.17400000000000002,-0.001
1.443,8086,8773,3.584,-72,2.317,0.184,0.17,-0.01,6995,0.17400000000000002,-0.001
1.444,8086,8773,3.584,-72,2.31,0.184,0.17,-0.011,6973,0.17400000000000002,-0.001
1.446,8086,8707,3.576,-66,2.283,0.192,0.17,-0.02,6894,0.17300000000000001,-0.001
1.447,8086,8685,3.568,-63,2.27,0.192,0.17,-0.02,6852,0.17200000000000001,-0.001
1.448,8086,8685,3.544,-63,2.261,0.184,0.17,-0.012,6827,0.17200000000000001,-0.001
1.45,8086,8642,3.536,-59,2.238,0.184,0.17,-0.013000000000000001,6758,0.171,-0.001
1.451,8086,8620,3.528,-56,2.229,0.184,0.17,-0.013000000000000001,6731,0.171,-0.001
1.452,8086,8598,3.52,-54,2.22,0.184,0.17,-0.014,6703,0.171,-0.001
1.454,8086,8642,3.52,-59,2.212,0.176,0.17,-0.006,6679,0.17,-0.001
1.455,8086,8685,3.52,-63,2.213,0.168,0.16,0.001,6683,0.17,-0.001
1.456,8086,8707,3.528,-66,2.214,0.168,0.16,0.001,6686,0.169,-0.001
1.457,8086,8751,3.536,-70,2.215,0.168,0.16,0.0,6688,0.169,-0.001
1.459,8086,8707,3.528,-66,2.215,0.168,0.16,0.0,6689,0.168,-0.001
1.46,8086,8642,3.52,-59,2.21,0.176,0.16,-0.009000000000000001,6672,0.168,-0.001
1.461,8086,8642,3.512,-59,2.204,0.176,0.16,-0.009000000000000001,6654,0.167,-0.001
1.463,8086,8620,3.512,-56,2.191,0.176,0.16,-0.01,6616,0.167,-0.001
1.464,8086,8576,3.496,-52,2.184,0.176,0.16,-0.01,6595,0.166,-0.001
1.465,8086,8533,3.48,-47,2.178,0.176,0.16,-0.01,6575,0.166,-0.001
1.467,8086,8555,3.488,-50,2.1630000000000003,0.176,0.16,-0.011,6532,0.165,-0.001
1.468,8086,8555,3.488,-50,2.156,0.176,0.16,-0.011,6509,0.165,-0.001
1.469,8086,8598,3.504,-54,2.148,0.176,0.16,-0.011,6486,0.165,-0.001
1.47,8086,8598,3.488,-54,2.14,0.176,0.16,-0.012,6462,0.165,-0.001
1.472,8086,8555,3.488,-50,2.124,0.176,0.16,-0.012,6412,0.164,-0.001
1.473,8086,8576,3.48,-52,2.121,0.168,0.16,-0.005,6404,0.164,-0.001
1.474,8086,8598,3.464,-54,2.123,0.16,0.16,0.003,6411,0.163,-0.001
1.476,8086,8555,3.456,-50,2.128,0.16,0.16,0.002,6424,0.163,-0.001
1.477,8086,8555,3.456,-50,2.129,0.16,0.16,0.002,6429,0.162,-0.001
1.478,8086,8555,3.456,-50,2.1310000000000002,0.16,0.16,0.002,6434,0.162,-0.001
1.48,8086,8533,3.464,-47,2.122,0.168,0.16,-0.007,6408,0.162,-0.001
1.481,8086,8555,3.472,-50,2.118,0.168,0.16,-0.007,6395,0.161,-0.001
1.482,8086,8489,3.464,-43,2.108,0.176,0.16,-0.015,6363,0.161,-0.001
1.484,8086,8467,3.456,-40,2.086,0.176,0.16,-0.016,6299,0.16,-0.001
1.485,8086,8445,3.448,-38,2.076,0.176,0.16,-0.016,6267,0.16,-0.001
1.486,8086,8424,3.44,-36,2.065,0.176,0.16,-0.016,6234,0.16,-0.001
1.487,8086,8445,3.416,-38,2.059,0.168,0.16,-0.008,6217,0.16,-0.001
1.489,8086,8467,3.424,-40,2.059,0.16,0.15,-0.001,6216,0.159,-0.001
1.49,8086,8511,3.424,-45,2.064,0.152,0.15,0.007,6231,0.159,-0.001
1.491,8086,8511,3.432,-45,2.069,0.152,0.15,0.007,6246,0.159,-0.001
1.493,8086,8489,3.432,-43,2.067,0.16,0.15,-0.002,6241,0.158,-0.001
1.494,8086,8489,3.432,-43,2.066,0.16,0.15,-0.002,6237,0.158,-0.001
